unity_time,python_time,latency_ms,fps,num_hands,num_joints
29.558164,7678.753372,-7649195.21,35.58,0,0
29.585879,7678.781085,-7649195.21,36.08,0,0
29.612243,7678.808696,-7649196.45,37.93,0,0
29.638084,7678.835118,-7649197.03,38.70,0,0
29.664670,7678.860876,-7649196.21,37.61,0,0
29.691864,7678.888346,-7649196.48,36.77,0,0
29.719828,7678.914673,-7649194.85,35.76,0,0
29.746250,7678.942523,-7649196.27,37.85,0,0
29.774097,7678.969222,-7649195.13,35.91,0,0
29.800428,7678.996936,-7649196.51,37.98,0,0
29.826329,7679.023308,-7649196.98,38.61,0,0
29.852684,7679.049038,-7649196.35,37.94,0,0
29.878325,7679.075372,-7649197.05,39.00,0,0
29.904608,7679.101090,-7649196.48,38.05,0,0
29.929812,7679.127359,-7649197.55,39.68,0,0
29.957928,7679.152463,-7649194.54,35.57,0,0
30.007512,7679.180604,-7649173.09,20.17,1,21
30.049402,7679.228811,-7649179.41,23.87,1,21
30.094961,7679.272035,-7649177.07,21.95,1,21
30.138048,7679.317651,-7649179.60,23.21,1,21
30.181021,7679.360638,-7649179.62,23.27,1,21
30.226362,7679.403727,-7649177.37,22.06,1,21
30.271095,7679.448963,-7649177.87,22.35,1,21
30.316817,7679.493773,-7649176.96,21.87,1,21
30.360041,7679.539449,-7649179.41,23.14,1,21
30.405618,7679.582667,-7649177.05,21.94,1,21
30.450305,7679.628286,-7649177.98,22.38,1,21
30.495970,7679.672966,-7649177.00,21.90,1,21
30.541175,7679.718643,-7649177.47,22.12,1,21
30.585713,7679.763807,-7649178.09,22.45,1,21
30.631585,7679.808417,-7649176.83,21.80,1,21
30.676748,7679.854920,-7649178.17,22.14,1,21
30.719998,7679.899368,-7649179.37,23.12,1,21
30.764635,7679.942559,-7649177.92,22.40,1,21
30.811099,7679.987753,-7649176.65,21.52,1,21
30.854550,7680.033711,-7649179.16,23.01,1,21
30.898683,7680.077108,-7649178.43,22.66,1,21
30.943978,7680.121281,-7649177.30,22.08,1,21
30.991756,7680.166575,-7649174.82,20.93,1,21
31.042870,7680.214420,-7649171.55,19.56,1,21
31.086952,7680.265598,-7649178.65,22.68,1,21
31.134132,7680.309482,-7649175.35,21.20,1,21
31.177458,7680.356781,-7649179.32,23.08,1,21
31.221702,7680.400054,-7649178.35,22.60,1,21
31.270364,7680.444462,-7649174.10,20.55,1,21
31.312562,7680.491676,-7649179.11,23.70,1,21
31.357054,7680.535155,-7649178.10,22.48,1,21
31.402149,7680.579664,-7649177.52,22.18,1,21
31.447625,7680.624859,-7649177.23,21.99,1,21
31.492832,7680.670266,-7649177.43,22.12,1,21
31.537794,7680.715442,-7649177.65,22.24,1,21
31.581538,7680.760402,-7649178.86,22.86,1,21
31.626351,7680.804134,-7649177.78,22.32,1,21
31.671155,7680.849014,-7649177.86,22.32,1,21
31.721199,7680.893828,-7649172.63,19.98,1,21
31.773696,7680.943822,-7649170.13,19.05,1,21
31.825066,7680.996525,-7649171.46,19.47,1,21
31.873448,7681.047862,-7649174.41,20.67,1,21
31.919857,7681.096317,-7649176.46,21.55,1,21
31.967805,7681.142568,-7649174.76,20.86,1,21
32.017248,7681.190736,-7649173.49,20.23,1,21
32.065656,7681.239686,-7649174.03,20.66,1,21
32.113253,7681.288412,-7649175.16,21.01,1,21
32.165064,7681.336688,-7649171.62,19.30,1,21
32.218766,7681.388216,-7649169.45,18.62,1,21
32.268338,7681.441741,-7649173.40,20.17,1,21
32.319392,7681.491226,-7649171.83,19.59,1,21
32.372113,7681.542316,-7649170.20,18.97,1,21
32.400529,7681.594760,-7649194.23,35.19,0,0
32.452281,7681.623966,-7649171.69,19.32,1,21
32.501781,7681.675178,-7649173.40,20.20,1,21
32.551846,7681.725203,-7649173.36,19.97,1,21
32.606401,7681.774762,-7649168.36,18.33,1,21
32.658544,7681.829262,-7649170.72,19.18,1,21
32.708249,7681.881469,-7649173.22,20.12,1,21
32.755485,7681.931024,-7649175.54,21.17,1,21
32.805515,7681.978374,-7649172.86,19.99,1,21
32.851831,7682.028291,-7649176.46,21.59,1,21
32.903294,7682.074529,-7649171.23,19.43,1,21
32.947459,7682.126041,-7649178.58,22.64,1,21
32.993768,7682.170160,-7649176.39,21.59,1,21
33.040561,7682.216450,-7649175.89,21.37,1,21
33.089545,7682.263264,-7649173.72,20.41,1,21
33.138163,7682.312262,-7649174.10,20.57,1,21
33.184233,7682.361057,-7649176.82,21.71,1,21
33.229861,7682.407020,-7649177.16,21.92,1,21
33.274587,7682.452629,-7649178.04,22.36,1,21
33.319863,7682.497296,-7649177.43,22.09,1,21
33.367467,7682.542604,-7649175.14,21.01,1,21
33.416797,7682.590784,-7649173.99,20.27,1,21
33.461953,7682.639588,-7649177.63,22.15,1,21
33.509074,7682.684685,-7649175.61,21.22,1,21
33.559600,7682.731782,-7649172.18,19.79,1,21
33.607358,7682.782372,-7649175.01,20.94,1,21
33.653190,7682.830092,-7649176.90,21.82,1,21
33.699612,7682.876050,-7649176.44,21.54,1,21
33.745610,7682.922717,-7649177.11,21.74,1,21
33.789331,7682.968312,-7649178.98,22.87,1,21
33.835692,7683.012097,-7649176.40,21.57,1,21
33.880539,7683.058434,-7649177.89,22.30,1,21
33.924762,7683.103234,-7649178.47,22.61,1,21
33.972460,7683.147482,-7649175.02,20.97,1,21
34.016677,7683.195159,-7649178.48,22.62,1,21
34.059730,7683.239375,-7649179.64,23.23,1,21
34.106691,7683.282560,-7649175.87,21.29,1,21
34.151774,7683.329444,-7649177.67,22.18,1,21
34.210753,7683.374524,-7649163.77,16.96,1,21
34.272155,7683.433567,-7649161.41,16.29,1,21
34.331033,7683.494860,-7649163.83,16.98,1,21
34.387178,7683.554092,-7649166.91,17.81,1,21
34.444252,7683.609960,-7649165.71,17.52,1,21
34.494823,7683.667007,-7649172.18,19.77,1,21
34.548159,7683.717532,-7649169.37,18.75,1,21
34.609812,7683.771028,-7649161.22,16.22,1,21
34.677800,7683.832675,-7649154.88,14.71,1,21
34.740299,7683.900612,-7649160.31,16.00,1,21
34.806028,7683.963144,-7649157.12,15.21,1,21
34.873100,7684.028818,-7649155.72,14.91,1,21
34.938204,7684.096248,-7649158.04,15.36,1,21
35.004093,7684.161164,-7649157.07,15.18,1,21
35.071079,7684.227155,-7649156.08,14.93,1,21
35.139166,7684.293777,-7649154.61,14.69,1,21
35.205525,7684.362256,-7649156.73,15.07,1,21
35.294088,7684.428269,-7649134.18,11.29,1,21
35.359135,7684.516971,-7649157.84,15.37,1,21
35.426815,7684.581895,-7649155.08,14.78,1,21
35.496172,7684.649937,-7649153.76,14.42,1,21
35.560477,7684.719795,-7649159.32,15.55,1,21
35.629164,7684.783174,-7649154.01,14.56,1,21
35.691485,7684.852362,-7649160.88,16.05,1,21
35.756341,7684.914269,-7649157.93,15.42,1,21
35.818621,7684.979445,-7649160.82,16.06,1,21
35.890096,7685.041688,-7649151.59,13.99,1,21
35.946437,7685.109757,-7649163.32,17.75,1,21
36.011581,7685.169625,-7649158.04,15.35,1,21
36.076749,7685.234527,-7649157.78,15.34,1,21
36.139454,7685.299551,-7649160.10,15.95,1,21
36.206504,7685.362524,-7649156.02,14.91,1,21
36.271867,7685.429658,-7649157.79,15.30,1,21
36.329467,7685.494978,-7649165.51,17.36,1,21
36.390160,7685.552346,-7649162.19,16.48,1,21
36.446748,7685.613017,-7649166.27,17.67,1,21
36.504071,7685.669692,-7649165.62,17.45,1,21
36.561246,7685.727148,-7649165.90,17.49,1,21
36.623186,7685.784661,-7649161.47,16.14,1,21
36.684444,7685.845937,-7649161.49,16.32,1,21
36.738113,7685.907176,-7649169.06,18.63,1,21
36.798033,7685.960947,-7649162.91,16.69,1,21
36.851545,7686.021158,-7649169.61,18.69,1,21
36.904747,7686.074342,-7649169.59,18.80,1,21
36.959935,7686.127372,-7649167.44,18.12,1,21
36.995669,7686.182637,-7649186.97,27.98,0,0
37.030367,7686.218609,-7649188.24,28.82,0,0
37.061916,7686.253442,-7649191.53,31.70,0,0
37.093724,7686.284827,-7649191.10,31.44,0,0
37.126062,7686.316417,-7649190.36,30.92,0,0
37.158838,7686.348839,-7649190.00,30.51,0,0
37.192738,7686.381819,-7649189.08,29.50,0,0
37.225714,7686.415612,-7649189.90,30.33,0,0
37.260296,7686.448670,-7649188.37,28.92,0,0
37.297062,7686.483263,-7649186.20,27.20,0,0
37.330352,7686.520104,-7649189.75,30.04,0,0
37.363159,7686.553405,-7649190.25,30.48,0,0
37.399994,7686.586142,-7649186.15,27.15,0,0
37.437280,7686.623137,-7649185.86,26.82,0,0
37.469568,7686.660542,-7649190.97,30.97,0,0
37.501542,7686.692338,-7649190.80,31.28,0,0
37.537590,7686.724608,-7649187.02,27.74,0,0
37.573676,7686.760813,-7649187.14,27.71,0,0
37.602812,7686.796722,-7649193.91,34.32,0,0
37.638383,7686.825777,-7649187.39,28.11,0,0
37.676267,7686.861479,-7649185.21,26.40,0,0
37.707859,7686.899156,-7649191.30,31.65,0,0
37.741949,7686.930737,-7649188.79,29.33,0,0
37.800350,7686.964887,-7649164.54,17.12,1,21
37.853762,7687.023469,-7649169.71,18.72,1,21
37.907878,7687.076540,-7649168.66,18.48,1,21
37.965074,7687.130730,-7649165.66,17.48,1,21
38.022797,7687.188314,-7649165.52,17.32,1,21
38.079295,7687.245596,-7649166.30,17.70,1,21
38.139631,7687.302029,-7649162.40,16.57,1,21
38.199690,7687.362370,-7649162.68,16.65,1,21
38.264139,7687.423289,-7649159.15,15.52,1,21
38.324819,7687.487476,-7649162.66,16.48,1,21
38.383582,7687.547409,-7649163.83,17.02,1,21
38.443118,7687.606373,-7649163.26,16.80,1,21
38.502051,7687.665975,-7649163.92,16.97,1,21
38.557864,7687.725078,-7649167.21,17.92,1,21
38.615604,7687.780628,-7649165.02,17.32,1,21
38.673853,7687.838597,-7649164.74,17.17,1,21
38.727734,7687.896693,-7649168.96,18.56,1,21
38.787798,7687.950564,-7649162.77,16.65,1,21
38.845418,7688.010812,-7649165.39,17.35,1,21
38.902315,7688.068224,-7649165.91,17.58,1,21
38.955952,7688.125329,-7649169.38,18.64,1,21
39.011610,7688.178654,-7649167.04,17.97,1,21
39.067852,7688.234574,-7649166.72,17.78,1,21
39.123312,7688.290962,-7649167.65,18.03,1,21
39.175922,7688.346081,-7649170.16,19.01,1,21
39.234216,7688.398579,-7649164.36,17.15,1,21
