unity_time,python_time,latency_ms,fps,num_hands,num_joints
28.243300,73631.078839,-73602835.54,31.54,0,0
28.274141,73631.110517,-73602836.38,32.42,0,0
28.308205,73631.141603,-73602833.40,29.36,0,0
28.362688,73631.175413,-73602812.73,18.35,1,21
28.420631,73631.229888,-73602809.26,17.26,1,21
28.479302,73631.287773,-73602808.47,17.04,1,21
28.534039,73631.346497,-73602812.46,18.27,1,21
28.586410,73631.401268,-73602814.86,19.09,1,21
28.639017,73631.453457,-73602814.44,19.01,1,21
28.691557,73631.506321,-73602814.76,19.03,1,21
28.741092,73631.558713,-73602817.62,20.19,1,21
28.794489,73631.608264,-73602813.78,18.73,1,21
28.848609,73631.661757,-73602813.15,18.48,1,21
28.908179,73631.715666,-73602807.49,16.79,1,21
28.964287,73631.775504,-73602811.22,17.82,1,21
29.021416,73631.831706,-73602810.29,17.50,1,21
29.078582,73631.888517,-73602809.94,17.49,1,21
29.131174,73631.945994,-73602814.82,19.01,1,21
29.183907,73631.998394,-73602814.49,18.96,1,21
29.239177,73632.051023,-73602811.85,18.09,1,21
29.294977,73632.106296,-73602811.32,17.92,1,21
29.351126,73632.162088,-73602810.96,17.81,1,21
29.405362,73632.218577,-73602813.22,18.44,1,21
29.460102,73632.272605,-73602812.50,18.27,1,21
29.518125,73632.327214,-73602809.09,17.23,1,21
29.577082,73632.385288,-73602808.21,16.96,1,21
29.632968,73632.444279,-73602811.31,17.89,1,21
29.691459,73632.500355,-73602808.90,17.10,1,21
29.744313,73632.558541,-73602814.23,18.92,1,21
29.802195,73632.611468,-73602809.27,17.28,1,21
29.867311,73632.669489,-73602802.18,15.36,1,21
29.928780,73632.734714,-73602805.93,16.27,1,21
29.984590,73632.796065,-73602811.47,17.92,1,21
30.038517,73632.851755,-73602813.24,18.54,1,21
30.095827,73632.905749,-73602809.92,17.45,1,21
30.147294,73632.963204,-73602815.91,19.43,1,21
30.201141,73633.014671,-73602813.53,18.57,1,21
30.263105,73633.068141,-73602805.04,16.14,1,21
30.318164,73633.130326,-73602812.16,18.16,1,21
30.377156,73633.185491,-73602808.33,16.95,1,21
30.429851,73633.244349,-73602814.50,18.98,1,21
30.482710,73633.296945,-73602814.24,18.92,1,21
30.538139,73633.349866,-73602811.73,18.04,1,21
30.589921,73633.405429,-73602815.51,19.31,1,21
30.643647,73633.457093,-73602813.45,18.61,1,21
30.701514,73633.510762,-73602809.25,17.28,1,21
30.758992,73633.568521,-73602809.53,17.40,1,21
30.815235,73633.626229,-73602810.99,17.78,1,21
30.871915,73633.682382,-73602810.47,17.64,1,21
30.926809,73633.739228,-73602812.42,18.22,1,21
30.988093,73633.794152,-73602806.06,16.32,1,21
31.044313,73633.855265,-73602810.95,17.79,1,21
31.102481,73633.911524,-73602809.04,17.19,1,21
31.157096,73633.969509,-73602812.41,18.31,1,21
31.188344,73634.024251,-73602835.91,32.00,0,0
31.247731,73634.055866,-73602808.14,16.84,1,21
31.301268,73634.114884,-73602813.62,18.68,1,21
31.359876,73634.168318,-73602808.44,17.06,1,21
31.419987,73634.227217,-73602807.23,16.64,0,0
31.480375,73634.287101,-73602806.73,16.56,1,21
31.540724,73634.347457,-73602806.73,16.57,0,0
31.595414,73634.408016,-73602812.60,18.28,1,21
31.650199,73634.462410,-73602812.21,18.25,1,21
31.701008,73634.517340,-73602816.33,19.68,1,21
31.751326,73634.568135,-73602816.81,19.87,1,21
31.803227,73634.618596,-73602815.37,19.27,0,0
31.859466,73634.670672,-73602811.21,17.78,0,0
31.891980,73634.726676,-73602834.70,30.76,0,0
31.945349,73634.759320,-73602813.97,18.74,0,0
32.023424,73634.812747,-73602789.32,12.81,0,0
32.073485,73634.890757,-73602817.27,19.98,0,0
32.127084,73634.940930,-73602813.85,18.66,0,0
32.198985,73634.994448,-73602795.46,13.91,1,21
32.253244,73635.066252,-73602813.01,18.43,1,21
32.313102,73635.120574,-73602807.47,16.71,0,0
32.369122,73635.180315,-73602811.19,17.85,1,21
32.426478,73635.236330,-73602809.85,17.43,0,0
32.481461,73635.293915,-73602812.45,18.19,0,0
32.539820,73635.348673,-73602808.85,17.14,0,0
32.596434,73635.407113,-73602810.68,17.66,1,21
32.656039,73635.463884,-73602807.84,16.78,1,21
32.714437,73635.523454,-73602809.02,17.12,1,21
32.769390,73635.581553,-73602812.16,18.20,0,0
32.827566,73635.636660,-73602809.09,17.19,0,0
32.879612,73635.694799,-73602815.19,19.21,0,0
32.934012,73635.746912,-73602812.90,18.38,1,21
32.994775,73635.801185,-73602806.41,16.46,1,21
33.046969,73635.862121,-73602815.15,19.16,1,21
33.099685,73635.914132,-73602814.45,18.97,1,21
33.154879,73635.967117,-73602812.24,18.12,1,21
33.207652,73636.022030,-73602814.38,18.95,1,21
33.268786,73636.075021,-73602806.24,16.36,1,21
33.328200,73636.135943,-73602807.74,16.83,1,21
33.383369,73636.195456,-73602812.09,18.13,1,21
33.437171,73636.250586,-73602813.42,18.59,0,0
33.490347,73636.304643,-73602814.30,18.81,1,21
33.550730,73636.357592,-73602806.86,16.56,1,21
33.606392,73636.417856,-73602811.46,17.97,1,21
33.659285,73636.473585,-73602814.30,18.91,0,0
33.718476,73636.526659,-73602808.18,16.89,1,21
33.771774,73636.585486,-73602813.71,18.76,1,21
33.826868,73636.638857,-73602811.99,18.15,1,21
33.880604,73636.694036,-73602813.43,18.61,1,21
33.934291,73636.747763,-73602813.47,18.63,1,21
33.985863,73636.801426,-73602815.56,19.39,1,21
34.042080,73636.853019,-73602810.94,17.79,1,21
34.100176,73636.909293,-73602809.12,17.21,1,21
34.155365,73636.967208,-73602811.84,18.12,0,0
34.211071,73637.022821,-73602811.75,17.95,0,0
34.264163,73637.078324,-73602814.16,18.84,0,0
34.318246,73637.131380,-73602813.13,18.49,1,21
34.374826,73637.185589,-73602810.76,17.67,0,0
34.433027,73637.242266,-73602809.24,17.18,0,0
34.509567,73637.300248,-73602790.68,13.07,1,21
34.583170,73637.376950,-73602793.78,13.59,2,42
34.657635,73637.450421,-73602792.79,13.43,0,0
34.738660,73637.525218,-73602786.56,12.34,1,21
34.819119,73637.605971,-73602786.85,12.43,1,21
34.895494,73637.686366,-73602790.87,13.09,1,21
34.971498,73637.762806,-73602791.31,13.16,2,42
35.044848,73637.838750,-73602793.90,13.63,1,21
35.119399,73637.911879,-73602792.48,13.41,1,21
35.196556,73637.986548,-73602789.99,12.96,1,21
35.274302,73638.063788,-73602789.49,12.86,2,42
35.326446,73638.141505,-73602815.06,19.18,1,21
35.359311,73638.193787,-73602834.48,30.43,0,0
35.422150,73638.226731,-73602804.58,15.91,1,21
35.474508,73638.289421,-73602814.91,19.10,1,21
35.530322,73638.341695,-73602811.37,17.92,1,21
35.586946,73638.397692,-73602810.75,17.66,1,21
35.639468,73638.454101,-73602814.63,19.04,1,21
35.700157,73638.506882,-73602806.73,16.48,1,21
35.756389,73638.567249,-73602810.86,17.78,1,21
35.812017,73638.623576,-73602811.56,17.98,1,21
35.865866,73638.679325,-73602813.46,18.57,1,21
35.919984,73638.732951,-73602812.97,18.48,1,21
35.977071,73638.787273,-73602810.20,17.52,1,21
36.034914,73638.844463,-73602809.55,17.29,1,21
36.088046,73638.902052,-73602814.01,18.82,0,0
36.140973,73638.955383,-73602814.41,18.89,1,21
36.199269,73639.008145,-73602808.88,17.15,1,21
36.260050,73639.066476,-73602806.43,16.45,1,21
36.315636,73639.127157,-73602811.52,17.99,1,21
36.348961,73639.183122,-73602834.16,30.01,0,0
36.406320,73639.216487,-73602810.17,17.43,1,21
36.464288,73639.273634,-73602809.35,17.25,1,21
36.520379,73639.331550,-73602811.17,17.83,1,21
36.577145,73639.387444,-73602810.30,17.62,1,21
36.636318,73639.444449,-73602808.13,16.90,1,21
36.694761,73639.503508,-73602808.75,17.11,1,21
36.729156,73639.561893,-73602832.74,29.07,0,0
